"GEO_ID","NAME","B25077_001E","B25077_001M"
"310M300US11740","Ashland, OH Micro Area","122000","3949"
"310M300US11780","Ashtabula, OH Micro Area","106300","3218"
"310M300US11820","Astoria, OR Micro Area","253900","7617"
"310M300US11860","Atchison, KS Micro Area","92900","7788"
"310M300US11900","Athens, OH Micro Area","116500","6467"
"310M300US11940","Athens, TN Micro Area","123700","5639"
"310M300US11980","Athens, TX Micro Area","99000","4793"
"310M300US12020","Athens-Clarke County, GA Metro Area","162600","2671"
"310M300US12060","Atlanta-Sandy Springs-Roswell, GA Metro Area","184200","1042"
"310M300US12100","Atlantic City-Hammonton, NJ Metro Area","219000","2698"
"310M300US12120","Atmore, AL Micro Area","94500","4247"
"310M300US12140","Auburn, IN Micro Area","113600","4953"
"310M300US12180","Auburn, NY Micro Area","120000","2500"
"310M300US12220","Auburn-Opelika, AL Metro Area","157100","4206"
"310M300US12260","Augusta-Richmond County, GA-SC Metro Area","133500","2002"
"310M300US12300","Augusta-Waterville, ME Micro Area","154500","2833"
"310M300US12380","Austin, MN Micro Area","114700","4341"
"310M300US12420","Austin-Round Rock, TX Metro Area","240500","1555"
"310M300US12460","Bainbridge, GA Micro Area","109800","8067"
"310M300US12540","Bakersfield, CA Metro Area","190600","2222"
"310M300US12580","Baltimore-Columbia-Towson, MD Metro Area","285700","1371"
"310M300US12620","Bangor, ME Metro Area","137900","2832"
"310M300US12660","Baraboo, WI Micro Area","172500","3322"
"310M300US12680","Bardstown, KY Micro Area","144800","5053"
"310M300US12700","Barnstable Town, MA Metro Area","375000","3721"
"310M300US12740","Barre, VT Micro Area","217200","5291"
"310M300US12780","Bartlesville, OK Micro Area","112600","3690"
"310M300US12820","Bastrop, LA Micro Area","84900","5068"
"310M300US12860","Batavia, NY Micro Area","111900","2894"
"310M300US12900","Batesville, AR Micro Area","104400","7004"
"310M300US12940","Baton Rouge, LA Metro Area","168200","1449"
"310M300US12980","Battle Creek, MI Metro Area","102600","2823"
"310M300US13020","Bay City, MI Metro Area","96800","2697"
"310M300US13060","Bay City, TX Micro Area","102200","6436"
"310M300US13100","Beatrice, NE Micro Area","108800","5605"
"310M300US13140","Beaumont-Port Arthur, TX Metro Area","102900","2288"
"310M300US13180","Beaver Dam, WI Micro Area","156200","2121"
"310M300US13220","Beckley, WV Metro Area","96700","4486"
"310M300US13260","Bedford, IN Micro Area","109200","4747"
"310M300US13300","Beeville, TX Micro Area","78500","7273"
"310M300US13340","Bellefontaine, OH Micro Area","127200","5411"
"310M300US13380","Bellingham, WA Metro Area","299800","5614"
"310M300US13420","Bemidji, MN Micro Area","153100","4289"
"310M300US13460","Bend-Redmond, OR Metro Area","298200","7234"
"310M300US13500","Bennettsville, SC Micro Area","60500","3543"
"310M300US13540","Bennington, VT Micro Area","208600","8392"
"310M300US13620","Berlin, NH-VT Micro Area","124100","4701"
"310M300US13660","Big Rapids, MI Micro Area","114700","3825"
"310M300US13700","Big Spring, TX Micro Area","88700","6823"
"310M300US13720","Big Stone Gap, VA Micro Area","83000","3493"
"310M300US13740","Billings, MT Metro Area","211200","3129"
"310M300US13780","Binghamton, NY Metro Area","113100","1501"
"310M300US13820","Birmingham-Hoover, AL Metro Area","152200","1370"
"310M300US13900","Bismarck, ND Metro Area","223600","3609"
"310M300US13940","Blackfoot, ID Micro Area","147400","6451"
"310M300US13980","Blacksburg-Christiansburg-Radford, VA Metro Area","168700","3264"
"310M300US14010","Bloomington, IL Metro Area","158700","1653"
"310M300US14020","Bloomington, IN Metro Area","155300","2461"
"310M300US14100","Bloomsburg-Berwick, PA Metro Area","151100","3179"
"310M300US14140","Bluefield, WV-VA Micro Area","93200","3946"
"310M300US14180","Blytheville, AR Micro Area","81400","2561"
"310M300US14220","Bogalusa, LA Micro Area","84600","3846"
"310M300US14260","Boise City, ID Metro Area","192600","2082"
"310M300US14300","Bonham, TX Micro Area","98200","4419"
"310M300US14340","Boone, IA Micro Area","130500","5227"
"310M300US14380","Boone, NC Micro Area","240700","7597"
"310M300US14420","Borger, TX Micro Area","75500","5519"
"310M300US14460","Boston-Cambridge-Newton, MA-NH Metro Area","393500","1119"
"310M300US14500","Boulder, CO Metro Area","423500","6583"
"310M300US14540","Bowling Green, KY Metro Area","134200","3645"
"310M300US14580","Bozeman, MT Micro Area","303700","7773"
"310M300US14620","Bradford, PA Micro Area","77100","2247"
"310M300US14660","Brainerd, MN Micro Area","185400","3738"
"310M300US14700","Branson, MO Micro Area","138500","5766"
"310M300US14720","Breckenridge, CO Micro Area","547700","33439"
"310M300US14740","Bremerton-Silverdale, WA Metro Area","277500","3309"
"310M300US14780","Brenham, TX Micro Area","163400","10733"
"310M300US14820","Brevard, NC Micro Area","202100","9655"
"310M300US14860","Bridgeport-Stamford-Norwalk, CT Metro Area","417800","4822"
"310M300US15020","Brookhaven, MS Micro Area","94800","6305"
"310M300US15060","Brookings, OR Micro Area","221300","13020"
"310M300US15100","Brookings, SD Micro Area","165100","5655"
"310M300US15140","Brownsville, TN Micro Area","104300","6749"
"310M300US15180","Brownsville-Harlingen, TX Metro Area","82500","1220"
"310M300US15220","Brownwood, TX Micro Area","95100","4442"
"310M300US15260","Brunswick, GA Metro Area","136300","5832"
"310M300US15340","Bucyrus, OH Micro Area","85600","2038"
"310M300US15380","Buffalo-Cheektowaga-Niagara Falls, NY Metro Area","135000","1013"
"310M300US15420","Burley, ID Micro Area","128000","6273"
"310M300US15460","Burlington, IA-IL Micro Area","98700","3047"
"310M300US15500","Burlington, NC Metro Area","145500","3245"
"310M300US15540","Burlington-South Burlington, VT Metro Area","261700","3025"
"310M300US15580","Butte-Silver Bow, MT Micro Area","133800","7025"
"310M300US15620","Cadillac, MI Micro Area","100600","3291"
"310M300US15660","Calhoun, GA Micro Area","119500","5887"
"310M300US15680","California-Lexington Park, MD Metro Area","291500","5774"
"310M300US15700","Cambridge, MD Micro Area","179300","7681"
"310M300US15740","Cambridge, OH Micro Area","103100","4228"
"310M300US15780","Camden, AR Micro Area","68700","4110"
"310M300US15820","Campbellsville, KY Micro Area","106700","7645"
"310M300US15860","Cañon City, CO Micro Area","160000","4117"
"310M300US15900","Canton, IL Micro Area","84800","1867"
"310M300US15940","Canton-Massillon, OH Metro Area","126300","1628"
"310M300US15980","Cape Coral-Fort Myers, FL Metro Area","190200","2576"
"310M300US16020","Cape Girardeau, MO-IL Metro Area","139300","4088"
"310M300US16060","Carbondale-Marion, IL Metro Area","107300","3646"
"310M300US16100","Carlsbad-Artesia, NM Micro Area","143100","8144"
"310M300US16140","Carroll, IA Micro Area","127400","5498"
"310M300US16180","Carson City, NV Metro Area","217400","6822"
"310M300US16220","Casper, WY Metro Area","198600","4582"
"310M300US16260","Cedar City, UT Micro Area","183100","7465"
"310M300US16300","Cedar Rapids, IA Metro Area","149400","1655"
"310M300US16340","Cedartown, GA Micro Area","105600","8787"
"310M300US16380","Celina, OH Micro Area","137900","5045"
"310M300US16420","Central City, KY Micro Area","82000","5058"
"310M300US16460","Centralia, IL Micro Area","71900","2648"
"310M300US16500","Centralia, WA Micro Area","176000","5213"
"310M300US16540","Chambersburg-Waynesboro, PA Metro Area","175800","3256"
"310M300US16580","Champaign-Urbana, IL Metro Area","148600","2308"
"310M300US16620","Charleston, WV Metro Area","105100","2174"
"310M300US16660","Charleston-Mattoon, IL Micro Area","93800","4043"
"310M300US16700","Charleston-North Charleston, SC Metro Area","207500","3036"
"310M300US16740","Charlotte-Concord-Gastonia, NC-SC Metro Area","177000","1086"
"310M300US16820","Charlottesville, VA Metro Area","267800","4071"
"310M300US16860","Chattanooga, TN-GA Metro Area","152600","1516"
"310M300US16940","Cheyenne, WY Metro Area","202800","4640"
"310M300US16980","Chicago-Naperville-Elgin, IL-IN-WI Metro Area","222600","636"
"310M300US17020","Chico, CA Metro Area","238200","3917"
"310M300US17060","Chillicothe, OH Micro Area","114600","3398"
"310M300US17140","Cincinnati, OH-KY-IN Metro Area","158800","791"
"310M300US17200","Claremont-Lebanon, NH-VT Micro Area","200400","3863"
"310M300US17220","Clarksburg, WV Micro Area","108300","3343"
"310M300US17260","Clarksdale, MS Micro Area","62400","5451"
"310M300US17300","Clarksville, TN-KY Metro Area","144300","2354"
"310M300US17340","Clearlake, CA Micro Area","182000","7135"
"310M300US17380","Cleveland, MS Micro Area","89100","4171"
"310M300US17420","Cleveland, TN Metro Area","146100","3888"
"310M300US17460","Cleveland-Elyria, OH Metro Area","142400","826"
"310M300US17500","Clewiston, FL Micro Area","79700","7257"
"310M300US17540","Clinton, IA Micro Area","112400","3486"
"310M300US17580","Clovis, NM Micro Area","131200","7527"
"310M300US17620","Coamo, PR Micro Area","88300","3367"
"310M300US17640","Coco, PR Micro Area","85900","2716"
"310M300US17660","Coeur d'Alene, ID Metro Area","212900","6944"
"310M300US17700","Coffeyville, KS Micro Area","74000","3366"
"310M300US17740","Coldwater, MI Micro Area","97700","3270"
"310M300US17780","College Station-Bryan, TX Metro Area","159300","3272"
"310M300US17820","Colorado Springs, CO Metro Area","239100","1806"
"310M300US17860","Columbia, MO Metro Area","177800","4015"
"310M300US17900","Columbia, SC Metro Area","145900","1288"
"310M300US17980","Columbus, GA-AL Metro Area","140800","3159"
"310M300US18020","Columbus, IN Metro Area","139400","3957"
"310M300US18060","Columbus, MS Micro Area","123400","6065"
"310M300US18100","Columbus, NE Micro Area","136600","4721"
"310M300US18140","Columbus, OH Metro Area","166600","749"
"310M300US18180","Concord, NH Micro Area","226700","2508"
"310M300US18220","Connersville, IN Micro Area","81400","3696"
"310M300US18260","Cookeville, TN Micro Area","141900","4560"
"310M300US18300","Coos Bay, OR Micro Area","177300","7003"
"310M300US18380","Cordele, GA Micro Area","83900","8231"
"310M300US18420","Corinth, MS Micro Area","86100","4567"
"310M300US18460","Cornelia, GA Micro Area","137200","5693"
"310M300US18500","Corning, NY Micro Area","95300","1814"
"310M300US18580","Corpus Christi, TX Metro Area","121600","2345"
"310M300US18620","Corsicana, TX Micro Area","88900","3142"
"310M300US18660","Cortland, NY Micro Area","113900","3286"
"310M300US18700","Corvallis, OR Metro Area","288700","6026"
"310M300US18740","Coshocton, OH Micro Area","95500","3760"
"310M300US18780","Craig, CO Micro Area","169200","8742"
"310M300US18820","Crawfordsville, IN Micro Area","118400","4217"
"310M300US18860","Crescent City, CA Micro Area","185900","13895"
"310M300US18880","Crestview-Fort Walton Beach-Destin, FL Metro Area","199500","4077"
"310M300US18900","Crossville, TN Micro Area","140800","5610"
"310M300US18980","Cullman, AL Micro Area","121900","5215"
"310M300US19000","Cullowhee, NC Micro Area","177200","13307"
"310M300US19060","Cumberland, MD-WV Metro Area","122400","3575"
"310M300US19100","Dallas-Fort Worth-Arlington, TX Metro Area","174500","541"
"310M300US19140","Dalton, GA Metro Area","116300","3959"
"310M300US19180","Danville, IL Metro Area","75900","1907"
"310M300US19220","Danville, KY Micro Area","114600","5021"
"310M300US19260","Danville, VA Micro Area","105200","2747"
"310M300US19300","Daphne-Fairhope-Foley, AL Metro Area","182000","3992"
"310M300US19340","Davenport-Moline-Rock Island, IA-IL Metro Area","129500","1722"
"310M300US19380","Dayton, OH Metro Area","125800","1224"
"310M300US19420","Dayton, TN Micro Area","114200","8810"
"310M300US19460","Decatur, AL Metro Area","121000","3455"
"310M300US19500","Decatur, IL Metro Area","95900","2372"
"310M300US19540","Decatur, IN Micro Area","118900","3658"
"310M300US19580","Defiance, OH Micro Area","112700","3132"
"310M300US19620","Del Rio, TX Micro Area","94500","6235"
"310M300US19660","Deltona-Daytona Beach-Ormond Beach, FL Metro Area","156900","1589"
"310M300US19700","Deming, NM Micro Area","83800","6256"
"310M300US19740","Denver-Aurora-Lakewood, CO Metro Area","317100","1524"
"310M300US19760","DeRidder, LA Micro Area","115200","8719"
"310M300US19780","Des Moines-West Des Moines, IA Metro Area","169400","1182"
"310M300US19820","Detroit-Warren-Dearborn, MI Metro Area","149900","619"
"310M300US19860","Dickinson, ND Micro Area","228200","6707"
"310M300US19940","Dixon, IL Micro Area","116500","4380"
"310M300US19980","Dodge City, KS Micro Area","108400","4725"
"310M300US20020","Dothan, AL Metro Area","117000","2582"
"310M300US20060","Douglas, GA Micro Area","87600","6315"
"310M300US20100","Dover, DE Metro Area","205800","3529"
"310M300US20140","Dublin, GA Micro Area","80900","3551"
"310M300US20180","DuBois, PA Micro Area","90300","2319"
"310M300US20220","Dubuque, IA Metro Area","157200","2835"
"310M300US20260","Duluth, MN-WI Metro Area","148500","1481"
"310M300US20300","Dumas, TX Micro Area","106400","7711"
"310M300US20340","Duncan, OK Micro Area","104000","5007"
"310M300US20380","Dunn, NC Micro Area","144700","4039"
"310M300US20420","Durango, CO Micro Area","356700","8670"
"310M300US20460","Durant, OK Micro Area","98900","4136"
"310M300US20500","Durham-Chapel Hill, NC Metro Area","212400","3035"
"310M300US20540","Dyersburg, TN Micro Area","98100","4178"
"310M300US20580","Eagle Pass, TX Micro Area","95100","3956"
"310M300US20660","Easton, MD Micro Area","326300","9696"
"310M300US20700","East Stroudsburg, PA Metro Area","167200","2808"
"310M300US20740","Eau Claire, WI Metro Area","155600","2174"
"310M300US20780","Edwards, CO Micro Area","471100","23502"
"310M300US20820","Effingham, IL Micro Area","137300","4864"
"310M300US20900","El Campo, TX Micro Area","115700","5886"
"310M300US20940","El Centro, CA Metro Area","167700","3108"
"310M300US20980","El Dorado, AR Micro Area","79900","4951"
"310M300US21020","Elizabeth City, NC Micro Area","167200","4536"
"310M300US21060","Elizabethtown-Fort Knox, KY Metro Area","142800","3069"
"310M300US21120","Elk City, OK Micro Area","117100","7752"
"310M300US21140","Elkhart-Goshen, IN Metro Area","130800","2813"
"310M300US21180","Elkins, WV Micro Area","99800","8041"
"310M300US21220","Elko, NV Micro Area","195800","8000"
"310M300US21260","Ellensburg, WA Micro Area","256700","11332"
"310M300US21300","Elmira, NY Metro Area","105500","3515"
"310M300US21340","El Paso, TX Metro Area","116300","975"
"310M300US21380","Emporia, KS Micro Area","98500","5230"
"310M300US21420","Enid, OK Metro Area","104000","5096"
"310M300US21460","Enterprise, AL Micro Area","147800","7279"
"310M300US21500","Erie, PA Metro Area","124100","1870"
"310M300US21540","Escanaba, MI Micro Area","105900","3205"
"310M300US21580","Española, NM Micro Area","167100","6276"
"310M300US21640","Eufaula, AL-GA Micro Area","86700","4389"
"310M300US21660","Eugene, OR Metro Area","232800","2334"
"310M300US21700","Eureka-Arcata-Fortuna, CA Micro Area","285800","4628"
"310M300US21740","Evanston, WY Micro Area","178400","11460"
"310M300US21780","Evansville, IN-KY Metro Area","131400","1904"
"310M300US21820","Fairbanks, AK Metro Area","230600","6832"
"310M300US21840","Fairfield, IA Micro Area","114300","8360"
"310M300US21860","Fairmont, MN Micro Area","112400","6042"
"310M300US21900","Fairmont, WV Micro Area","110100","4846"
"310M300US21980","Fallon, NV Micro Area","169100","6569"
"310M300US22020","Fargo, ND-MN Metro Area","190300","2780"
"310M300US22060","Faribault-Northfield, MN Micro Area","188400","3706"
"310M300US22100","Farmington, MO Micro Area","110200","6376"
"310M300US22140","Farmington, NM Metro Area","143300","4626"
"310M300US22180","Fayetteville, NC Metro Area","132300","2229"
"310M300US22220","Fayetteville-Springdale-Rogers, AR-MO Metro Area","158800","1713"
"310M300US22260","Fergus Falls, MN Micro Area","170900","3485"
"310M300US22280","Fernley, NV Micro Area","158000","4894"
"310M300US22300","Findlay, OH Micro Area","132600","4634"
"310M300US22340","Fitzgerald, GA Micro Area","81200","5123"
"310M300US22380","Flagstaff, AZ Metro Area","241400","9243"
"310M300US22420","Flint, MI Metro Area","96500","1464"
"310M300US22500","Florence, SC Metro Area","112600","2822"
"310M300US22520","Florence-Muscle Shoals, AL Metro Area","120400","2659"
"310M300US22540","Fond du Lac, WI Metro Area","149400","2500"
"310M300US22580","Forest City, NC Micro Area","109000","5830"
"310M300US22620","Forrest City, AR Micro Area","61900","4298"
"310M300US22660","Fort Collins, CO Metro Area","306600","4381"
"310M300US22700","Fort Dodge, IA Micro Area","95300","3355"
"310M300US22780","Fort Leonard Wood, MO Micro Area","141700","9193"
"310M300US22800","Fort Madison-Keokuk, IA-IL-MO Micro Area","87800","2117"
"310M300US22820","Fort Morgan, CO Micro Area","162900","7177"
"310M300US22840","Fort Payne, AL Micro Area","102900","5534"
"310M300US22860","Fort Polk South, LA Micro Area","116600","7423"
"310M300US22900","Fort Smith, AR-OK Metro Area","107000","2051"
"310M300US23060","Fort Wayne, IN Metro Area","120500","1257"
"310M300US23140","Frankfort, IN Micro Area","103700","6019"
"310M300US23180","Frankfort, KY Micro Area","139000","2934"
"310M300US23240","Fredericksburg, TX Micro Area","269900","14824"
"310M300US23300","Freeport, IL Micro Area","97700","2477"
"310M300US23340","Fremont, NE Micro Area","119600","3837"
"310M300US23380","Fremont, OH Micro Area","111900","3412"
"310M300US23420","Fresno, CA Metro Area","220600","2197"
"310M300US23460","Gadsden, AL Metro Area","105100","3137"
"310M300US23500","Gaffney, SC Micro Area","94300","4734"
"310M300US23540","Gainesville, FL Metro Area","162000","3024"
"310M300US23580","Gainesville, GA Metro Area","171900","2729"
"310M300US23620","Gainesville, TX Micro Area","144700","8324"
"310M300US23660","Galesburg, IL Micro Area","81700","2214"
"310M300US23700","Gallup, NM Micro Area","62800","3969"
"310M300US23780","Garden City, KS Micro Area","123300","5722"
"310M300US23820","Gardnerville Ranchos, NV Micro Area","311400","10750"
"310M300US23860","Georgetown, SC Micro Area","178600","11276"
"310M300US23900","Gettysburg, PA Metro Area","197400","3490"
"310M300US23940","Gillette, WY Micro Area","213900","8225"
"310M300US23980","Glasgow, KY Micro Area","102300","4579"
"310M300US24020","Glens Falls, NY Metro Area","166800","3055"
"310M300US24060","Glenwood Springs, CO Micro Area","352700","18103"
"310M300US24100","Gloversville, NY Micro Area","107600","4810"
"310M300US24140","Goldsboro, NC Metro Area","117000","4380"
"310M300US24220","Grand Forks, ND-MN Metro Area","170200","3072"
"310M300US24260","Grand Island, NE Metro Area","130400","4227"
"310M300US24300","Grand Junction, CO Metro Area","207900","4135"
"310M300US24330","Grand Rapids, MN Micro Area","156100","3594"
"310M300US24340","Grand Rapids-Wyoming, MI Metro Area","154700","1037"
"310M300US24380","Grants, NM Micro Area","89800","8858"
"310M300US24420","Grants Pass, OR Metro Area","235600","6555"
"310M300US24460","Great Bend, KS Micro Area","87600","4021"
"310M300US24500","Great Falls, MT Metro Area","168100","2453"
"310M300US24540","Greeley, CO Metro Area","245000","2661"
"310M300US24580","Green Bay, WI Metro Area","161900","1400"
"310M300US24620","Greeneville, TN Micro Area","114600","5577"
"310M300US24640","Greenfield Town, MA Micro Area","226600","3928"
"310M300US24660","Greensboro-High Point, NC Metro Area","143800","1243"
"310M300US24700","Greensburg, IN Micro Area","121800","4490"
"310M300US24740","Greenville, MS Micro Area","74400","2930"
"310M300US24780","Greenville, NC Metro Area","138700","3959"
"310M300US24820","Greenville, OH Micro Area","113200","3750"
"310M300US24860","Greenville-Anderson-Mauldin, SC Metro Area","148700","1452"
"310M300US24900","Greenwood, MS Micro Area","82400","4975"
"310M300US24940","Greenwood, SC Micro Area","109000","4168"
"310M300US24980","Grenada, MS Micro Area","93200","6472"
"310M300US25020","Guayama, PR Metro Area","91100","1866"
"310M300US25060","Gulfport-Biloxi-Pascagoula, MS Metro Area","135300","2343"
"310M300US25100","Guymon, OK Micro Area","109300","12960"
"310M300US25180","Hagerstown-Martinsburg, MD-WV Metro Area","186000","3375"
"310M300US25200","Hailey, ID Micro Area","328100","20024"
"310M300US25220","Hammond, LA Metro Area","149300","6565"
"310M300US25260","Hanford-Corcoran, CA Metro Area","185600","5792"
"310M300US25300","Hannibal, MO Micro Area","117200","4174"
"310M300US25420","Harrisburg-Carlisle, PA Metro Area","175600","1769"
"310M300US25460","Harrison, AR Micro Area","111800","4267"
"310M300US25500","Harrisonburg, VA Metro Area","203100","5493"
"310M300US25540","Hartford-West Hartford-East Hartford, CT Metro Area","244300","1444"
"310M300US25580","Hastings, NE Micro Area","115300","5475"
"310M300US25620","Hattiesburg, MS Metro Area","137100","5242"
"310M300US25700","Hays, KS Micro Area","159400","5107"
"310M300US25720","Heber, UT Micro Area","357300","12202"
"310M300US25740","Helena, MT Micro Area","225300","3406"
"310M300US25760","Helena-West Helena, AR Micro Area","67100","3578"
"310M300US25780","Henderson, NC Micro Area","95500","3819"
"310M300US25820","Hereford, TX Micro Area","88000","4080"
"310M300US25840","Hermiston-Pendleton, OR Micro Area","145400","3660"
"310M300US25860","Hickory-Lenoir-Morganton, NC Metro Area","126000","2230"
"310M300US25880","Hillsdale, MI Micro Area","105600","3426"
"310M300US25900","Hilo, HI Micro Area","316000","8267"
"310M300US25940","Hilton Head Island-Bluffton-Beaufort, SC Metro Area","264000","7118"
"310M300US25980","Hinesville, GA Metro Area","120100","4299"
"310M300US26020","Hobbs, NM Micro Area","118500","4838"
"310M300US26090","Holland, MI Micro Area","150600","2873"
"310M300US26140","Homosassa Springs, FL Metro Area","117400","3252"
"310M300US26220","Hood River, OR Micro Area","339400","12702"
"310M300US26260","Hope, AR Micro Area","70700","3895"
"310M300US26300","Hot Springs, AR Metro Area","131500","5120"
"310M300US26340","Houghton, MI Micro Area","101900","4368"
"310M300US26380","Houma-Thibodaux, LA Metro Area","144000","3743"
"310M300US26420","Houston-The Woodlands-Sugar Land, TX Metro Area","166500","657"
"310M300US26460","Hudson, NY Micro Area","224600","5217"
"310M300US26500","Huntingdon, PA Micro Area","121900","2574"
"310M300US26540","Huntington, IN Micro Area","102700","4819"
"310M300US26580","Huntington-Ashland, WV-KY-OH Metro Area","112000","2264"
"310M300US26620","Huntsville, AL Metro Area","168000","1946"
"310M300US26660","Huntsville, TX Micro Area","109200","8675"
"310M300US26700","Huron, SD Micro Area","104800","7801"
"310M300US26740","Hutchinson, KS Micro Area","96600","2929"
"310M300US26780","Hutchinson, MN Micro Area","150400","3675"
"310M300US26820","Idaho Falls, ID Metro Area","160900","2017"
"310M300US26860","Indiana, PA Micro Area","111200","2856"
"310M300US26900","Indianapolis-Carmel-Anderson, IN Metro Area","148500","810"
"310M300US26940","Indianola, MS Micro Area","71600","3415"
"310M300US26960","Ionia, MI Micro Area","117000","2792"
"310M300US26980","Iowa City, IA Metro Area","198500","4239"
"310M300US27020","Iron Mountain, MI-WI Micro Area","97000","5069"
"310M300US27060","Ithaca, NY Metro Area","190100","5183"
"310M300US27100","Jackson, MI Metro Area","120100","2669"
"310M300US27140","Jackson, MS Metro Area","139600","1970"
"310M300US27160","Jackson, OH Micro Area","93900","3102"
"310M300US27180","Jackson, TN Metro Area","120300","3278"
"310M300US27220","Jackson, WY-ID Micro Area","492300","65524"
"310M300US27260","Jacksonville, FL Metro Area","174000","1515"
"310M300US27300","Jacksonville, IL Micro Area","101100","4374"
"310M300US27340","Jacksonville, NC Metro Area","154400","2809"
"310M300US27380","Jacksonville, TX Micro Area","98200","5534"
"310M300US27420","Jamestown, ND Micro Area","130900","10342"
"310M300US27460","Jamestown-Dunkirk-Fredonia, NY Micro Area","85800","1350"
"310M300US27500","Janesville-Beloit, WI Metro Area","135000","2029"
"310M300US27540","Jasper, IN Micro Area","136200","5583"
"310M300US27580","Jayuya, PR Micro Area","90700","4365"
"310M300US27600","Jefferson, GA Micro Area","163200","4785"
"310M300US27620","Jefferson City, MO Metro Area","143900","2856"
"310M300US27660","Jennings, LA Micro Area","101800","6834"
"310M300US27700","Jesup, GA Micro Area","107300","8541"
"310M300US27740","Johnson City, TN Metro Area","137100","2521"
"310M300US27780","Johnstown, PA Metro Area","88900","1438"
"310M300US27860","Jonesboro, AR Metro Area","120200","3328"
"310M300US27900","Joplin, MO Metro Area","114500","2695"
"310M300US27920","Junction City, KS Micro Area","141900","9233"
"310M300US27940","Juneau, AK Micro Area","343100","8120"
"310M300US27980","Kahului-Wailuku-Lahaina, HI Metro Area","569100","11976"
"310M300US28020","Kalamazoo-Portage, MI Metro Area","141100","1876"
"310M300US28060","Kalispell, MT Micro Area","246500","5768"
"310M300US28100","Kankakee, IL Metro Area","140100","3132"
"310M300US28140","Kansas City, MO-KS Metro Area","166800","693"
"310M300US28180","Kapaa, HI Micro Area","520100","21919"
"310M300US28260","Kearney, NE Micro Area","156600","3789"
"310M300US28300","Keene, NH Micro Area","188700","3570"
"310M300US28340","Kendallville, IN Micro Area","114500","4314"
"310M300US28380","Kennett, MO Micro Area","69500","3429"
"310M300US28420","Kennewick-Richland, WA Metro Area","192800","2493"
"310M300US28500","Kerrville, TX Micro Area","164000","7322"
"310M300US28540","Ketchikan, AK Micro Area","265700","7682"
"310M300US28580","Key West, FL Micro Area","429000","15985"
"310M300US28620","Kill Devil Hills, NC Micro Area","266100","10100"
"310M300US28660","Killeen-Temple, TX Metro Area","132300","2034"
"310M300US28700","Kingsport-Bristol-Bristol, TN-VA Metro Area","124000","1940"
"310M300US28740","Kingston, NY Metro Area","221600","3272"
"310M300US28780","Kingsville, TX Micro Area","86500","4815"
"310M300US28820","Kinston, NC Micro Area","93500","4067"
"310M300US28860","Kirksville, MO Micro Area","110500","5863"
"310M300US28900","Klamath Falls, OR Micro Area","156900","5674"
"310M300US28940","Knoxville, TN Metro Area","158700","1128"
