"GEO_ID","NAME","B25077_001E","B25077_001M"
"id","Geographic Area Name","Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)"
"310M300US15820","Campbellsville, KY Micro Area","104300","6397"
"310M300US15860","Cañon City, CO Micro Area","159000","4526"
"310M300US15900","Canton, IL Micro Area","82100","2060"
"310M300US15940","Canton-Massillon, OH Metro Area","123200","1026"
"310M300US15980","Cape Coral-Fort Myers, FL Metro Area","171100","1892"
"310M300US16020","Cape Girardeau, MO-IL Metro Area","133400","3754"
"310M300US16060","Carbondale-Marion, IL Metro Area","104900","3141"
"310M300US16100","Carlsbad-Artesia, NM Micro Area","134100","7503"
"310M300US16140","Carroll, IA Micro Area","121800","5206"
"310M300US16180","Carson City, NV Metro Area","199500","8525"
"310M300US16220","Casper, WY Metro Area","193200","3548"
"310M300US16260","Cedar City, UT Micro Area","172100","6241"
"310M300US16300","Cedar Rapids, IA Metro Area","147300","1792"
"310M300US16340","Cedartown, GA Micro Area","98000","4851"
"310M300US16380","Celina, OH Micro Area","134800","5199"
"310M300US16420","Central City, KY Micro Area","81400","5034"
"310M300US16460","Centralia, IL Micro Area","72000","2576"
"310M300US16500","Centralia, WA Micro Area","174800","4564"
"310M300US16540","Chambersburg-Waynesboro, PA Metro Area","174400","2623"
"310M300US16580","Champaign-Urbana, IL Metro Area","145100","2211"
"310M300US16620","Charleston, WV Metro Area","101800","2405"
"310M300US16660","Charleston-Mattoon, IL Micro Area","92700","3354"
"310M300US16700","Charleston-North Charleston, SC Metro Area","195700","2148"
"310M300US16740","Charlotte-Concord-Gastonia, NC-SC Metro Area","170400","861"
"310M300US16820","Charlottesville, VA Metro Area","264800","4149"
"310M300US16860","Chattanooga, TN-GA Metro Area","149700","1533"
"310M300US16940","Cheyenne, WY Metro Area","195900","4498"
"310M300US16980","Chicago-Naperville-Elgin, IL-IN-WI Metro Area","216000","633"
"310M300US17020","Chico, CA Metro Area","228500","3731"
"310M300US17060","Chillicothe, OH Micro Area","111700","3406"
"310M300US17140","Cincinnati, OH-KY-IN Metro Area","156100","773"
"310M300US17200","Claremont-Lebanon, NH-VT Micro Area","200600","3107"
"310M300US17220","Clarksburg, WV Micro Area","101300","3551"
"310M300US17260","Clarksdale, MS Micro Area","62500","4771"
"310M300US17300","Clarksville, TN-KY Metro Area","139700","2350"
"310M300US17340","Clearlake, CA Micro Area","167300","6291"
"310M300US17380","Cleveland, MS Micro Area","86100","3400"
"310M300US17420","Cleveland, TN Metro Area","141100","3565"
"310M300US17460","Cleveland-Elyria, OH Metro Area","140200","721"
"310M300US17500","Clewiston, FL Micro Area","70600","5571"
"310M300US17540","Clinton, IA Micro Area","110900","3855"
"310M300US17580","Clovis, NM Micro Area","125900","6623"
"310M300US17620","Coamo, PR Micro Area","90500","4687"
"310M300US17640","Coco, PR Micro Area","86400","2370"
"310M300US17660","Coeur d'Alene, ID Metro Area","193300","4055"
"310M300US17700","Coffeyville, KS Micro Area","71600","2905"
"310M300US17740","Coldwater, MI Micro Area","95200","3219"
"310M300US17780","College Station-Bryan, TX Metro Area","154200","3331"
"310M300US17820","Colorado Springs, CO Metro Area","227800","1857"
"310M300US17860","Columbia, MO Metro Area","171400","3375"
"310M300US17900","Columbia, SC Metro Area","143000","1265"
"310M300US17980","Columbus, GA-AL Metro Area","139300","3173"
"310M300US18020","Columbus, IN Metro Area","137500","3792"
"310M300US18060","Columbus, MS Micro Area","118800","5891"
"310M300US18100","Columbus, NE Micro Area","131200","4889"
"310M300US18140","Columbus, OH Metro Area","161700","708"
"310M300US18180","Concord, NH Micro Area","225200","3262"
"310M300US18220","Connersville, IN Micro Area","79900","2626"
"310M300US18260","Cookeville, TN Micro Area","134800","4572"
"310M300US18300","Coos Bay, OR Micro Area","169900","3612"
"310M300US18380","Cordele, GA Micro Area","91000","11086"
"310M300US18420","Corinth, MS Micro Area","86500","3517"
"310M300US18460","Cornelia, GA Micro Area","130600","7316"
"310M300US18500","Corning, NY Micro Area","94300","1721"
"310M300US18580","Corpus Christi, TX Metro Area","115300","1852"
"310M300US18620","Corsicana, TX Micro Area","83800","3037"
"310M300US18660","Cortland, NY Micro Area","111400","3681"
"310M300US18700","Corvallis, OR Metro Area","276900","5103"
"310M300US18740","Coshocton, OH Micro Area","97100","3264"
"310M300US18780","Craig, CO Micro Area","170000","8944"
"310M300US18820","Crawfordsville, IN Micro Area","111600","3661"
"310M300US18860","Crescent City, CA Micro Area","183600","13955"
"310M300US18880","Crestview-Fort Walton Beach-Destin, FL Metro Area","190500","4282"
"310M300US18900","Crossville, TN Micro Area","136800","5765"
"310M300US18980","Cullman, AL Micro Area","118700","4782"
"310M300US19000","Cullowhee, NC Micro Area","172800","8506"
"310M300US19060","Cumberland, MD-WV Metro Area","121100","3609"
"310M300US19100","Dallas-Fort Worth-Arlington, TX Metro Area","163900","578"
"310M300US19140","Dalton, GA Metro Area","113300","3398"
"310M300US19180","Danville, IL Metro Area","75800","1809"
"310M300US19220","Danville, KY Micro Area","109000","4788"
"310M300US19260","Danville, VA Micro Area","105500","2958"
"310M300US19300","Daphne-Fairhope-Foley, AL Metro Area","173400","3862"
"310M300US19340","Davenport-Moline-Rock Island, IA-IL Metro Area","127600","1665"
"310M300US19380","Dayton, OH Metro Area","122900","1007"
"310M300US19420","Dayton, TN Micro Area","108100","7444"
"310M300US19460","Decatur, AL Metro Area","117900","2833"
"310M300US19500","Decatur, IL Metro Area","95700","2458"
"310M300US19540","Decatur, IN Micro Area","114600","4081"
"310M300US19580","Defiance, OH Micro Area","109400","3348"
"310M300US19620","Del Rio, TX Micro Area","93900","4069"
"310M300US19660","Deltona-Daytona Beach-Ormond Beach, FL Metro Area","147000","1759"
"310M300US19700","Deming, NM Micro Area","85300","7653"
"310M300US19740","Denver-Aurora-Lakewood, CO Metro Area","287400","954"
"310M300US19760","DeRidder, LA Micro Area","108700","8746"
"310M300US19780","Des Moines-West Des Moines, IA Metro Area","164500","1159"
"310M300US19820","Detroit-Warren-Dearborn, MI Metro Area","137200","662"
"310M300US19860","Dickinson, ND Micro Area","222200","6138"
"310M300US19940","Dixon, IL Micro Area","114800","5220"
"310M300US19980","Dodge City, KS Micro Area","103600","5636"
"310M300US20020","Dothan, AL Metro Area","111500","2217"
"310M300US20060","Douglas, GA Micro Area","84400","5248"
"310M300US20100","Dover, DE Metro Area","199800","3342"
"310M300US20140","Dublin, GA Micro Area","81100","3666"
"310M300US20180","DuBois, PA Micro Area","88300","1826"
"310M300US20220","Dubuque, IA Metro Area","153000","2628"
"310M300US20260","Duluth, MN-WI Metro Area","144900","2014"
"310M300US20300","Dumas, TX Micro Area","98200","7595"
"310M300US20340","Duncan, OK Micro Area","100400","4274"
"310M300US20380","Dunn, NC Micro Area","140800","3382"
"310M300US20420","Durango, CO Micro Area","340500","6848"
"310M300US20460","Durant, OK Micro Area","96100","3952"
"310M300US20500","Durham-Chapel Hill, NC Metro Area","203400","3412"
"310M300US20540","Dyersburg, TN Micro Area","103400","5490"
"310M300US20580","Eagle Pass, TX Micro Area","93100","5056"
"310M300US20660","Easton, MD Micro Area","320500","12243"
"310M300US20700","East Stroudsburg, PA Metro Area","170600","2519"
"310M300US20740","Eau Claire, WI Metro Area","152900","1923"
"310M300US20780","Edwards, CO Micro Area","438500","20113"
"310M300US20820","Effingham, IL Micro Area","132900","4827"
"310M300US20900","El Campo, TX Micro Area","107000","5994"
"310M300US20940","El Centro, CA Metro Area","159000","3067"
"310M300US20980","El Dorado, AR Micro Area","77800","5689"
"310M300US21020","Elizabeth City, NC Micro Area","166200","4659"
"310M300US21060","Elizabethtown-Fort Knox, KY Metro Area","140900","2827"
"310M300US21120","Elk City, OK Micro Area","123200","10354"
"310M300US21140","Elkhart-Goshen, IN Metro Area","125300","2387"
"310M300US21180","Elkins, WV Micro Area","99300","6264"
"310M300US21220","Elko, NV Micro Area","194200","8033"
"310M300US21260","Ellensburg, WA Micro Area","246300","9470"
"310M300US21300","Elmira, NY Metro Area","101800","3028"
"310M300US21340","El Paso, TX Metro Area","114500","905"
"310M300US21380","Emporia, KS Micro Area","94500","4453"
"310M300US21420","Enid, OK Metro Area","100800","3951"
"310M300US21460","Enterprise, AL Micro Area","142800","7413"
"310M300US21500","Erie, PA Metro Area","120300","1735"
"310M300US21540","Escanaba, MI Micro Area","103900","3549"
"310M300US21580","Española, NM Micro Area","159100","9341"
"310M300US21640","Eufaula, AL-GA Micro Area","88100","3718"
"310M300US21660","Eugene, OR Metro Area","221000","2536"
"310M300US21700","Eureka-Arcata-Fortuna, CA Micro Area","279000","4405"
"310M300US21740","Evanston, WY Micro Area","179500","11368"
"310M300US21780","Evansville, IN-KY Metro Area","127600","1937"
"310M300US21820","Fairbanks, AK Metro Area","224000","6721"
"310M300US21840","Fairfield, IA Micro Area","110700","7515"
"310M300US21860","Fairmont, MN Micro Area","108500","5173"
"310M300US21900","Fairmont, WV Micro Area","107100","4689"
"310M300US21980","Fallon, NV Micro Area","157800","8187"
"310M300US22020","Fargo, ND-MN Metro Area","176900","2635"
"310M300US22060","Faribault-Northfield, MN Micro Area","184400","4265"
"310M300US22100","Farmington, MO Micro Area","106100","5870"
"310M300US22140","Farmington, NM Metro Area","142500","5013"
"310M300US22180","Fayetteville, NC Metro Area","129700","2283"
"310M300US22220","Fayetteville-Springdale-Rogers, AR-MO Metro Area","151800","1771"
"310M300US22260","Fergus Falls, MN Micro Area","168900","2954"
"310M300US22280","Fernley, NV Micro Area","143200","5379"
"310M300US22300","Findlay, OH Micro Area","130700","4355"
"310M300US22340","Fitzgerald, GA Micro Area","81100","4546"
"310M300US22380","Flagstaff, AZ Metro Area","231300","7206"
"310M300US22420","Flint, MI Metro Area","91800","1535"
"310M300US22500","Florence, SC Metro Area","110700","2998"
"310M300US22520","Florence-Muscle Shoals, AL Metro Area","117000","3229"
"310M300US22540","Fond du Lac, WI Metro Area","147000","2219"
"310M300US22580","Forest City, NC Micro Area","107600","5307"
"310M300US22620","Forrest City, AR Micro Area","62700","5114"
"310M300US22660","Fort Collins, CO Metro Area","282500","3359"
"310M300US22700","Fort Dodge, IA Micro Area","90000","4070"
"310M300US22780","Fort Leonard Wood, MO Micro Area","141900","8102"
"310M300US22800","Fort Madison-Keokuk, IA-IL-MO Micro Area","86800","1892"
"310M300US22820","Fort Morgan, CO Micro Area","152800","6847"
"310M300US22840","Fort Payne, AL Micro Area","99600","5142"
"310M300US22860","Fort Polk South, LA Micro Area","107900","6873"
"310M300US22900","Fort Smith, AR-OK Metro Area","104000","1638"
"310M300US23060","Fort Wayne, IN Metro Area","117700","1106"
"310M300US23140","Frankfort, IN Micro Area","98700","3738"
"310M300US23180","Frankfort, KY Micro Area","138100","3384"
"310M300US23240","Fredericksburg, TX Micro Area","254500","15566"
"310M300US23300","Freeport, IL Micro Area","98700","2506"
"310M300US23340","Fremont, NE Micro Area","114700","4054"
"310M300US23380","Fremont, OH Micro Area","111300","3141"
"310M300US23420","Fresno, CA Metro Area","204900","2389"
"310M300US23460","Gadsden, AL Metro Area","101900","3604"
"310M300US23500","Gaffney, SC Micro Area","90400","3732"
"310M300US23540","Gainesville, FL Metro Area","160400","2593"
"310M300US23580","Gainesville, GA Metro Area","164500","2516"
"310M300US23620","Gainesville, TX Micro Area","134000","10864"
"310M300US23660","Galesburg, IL Micro Area","80100","1760"
"310M300US23700","Gallup, NM Micro Area","68000","4027"
