"","GeoFips","GeoName","year","MEDINC","MEDVAL","MOE","UMEDVAL","LMEDVAL","PERINC","POP","RPPALL","RPPGOODS","RPPRENT","RPPSOTH","IPD","IR","PMT","QINC","HAI","ADJALL","AINCALL","HAIRW","ADJRNT","AINCRNT","HAIRNT","ADJIPD","HAIIPD","PMTRAW","QINCRAW","HAIRAW","HHSIZE","DEBTMV","DEBTED","DEBTIL","DEBTCC","DEBTOC","DEBTS","AQINC30","AINCDBT","HAIDBT","PMT3DP","AQINC60","HAILEN"
"840",17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",2017,43304,212900,6944,219844,205956,6812591,157320,93.6,97.7,97.7,94,98.6,0.035,764.812912275988,36711.0197892474,117.959131205294,2771.45600000001,46075.456,125.508515602433,995.991999999998,44299.992,120.672191223016,66394.99192,180.858478737894,946.455978941535,45429.8869891937,95.3205100648844,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,30592.5164910395,-23483.1083399209,-0.767609567091321,927.335656134636,15296.2582455198,301.22043744584
"841",17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",2017,37837,159300,3272,162572,156028,9804510,259123,92,96.1,96.1,91.4,96.8,0.035,572.262550143565,27468.6024068911,137.746360151573,3026.96,40863.96,148.766068963699,1475.643,39312.643,143.118468197485,57832.795064,210.541454593596,708.174905802661,33992.3954785277,111.310190021474,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,22890.5020057426,-31076.2053399209,-1.35760261317663,693.868342049072,11445.2510028713,357.038565512878
"842",17820,"Colorado Springs, CO (Metropolitan Statistical Area)",2017,47098,239100,1806,240906,237294,34135433,724773,97.7,93.1,93.1,98.5,102.8,0.035,858.932678840717,41228.7685843544,114.235766958785,1083.254,48181.254,116.863189598837,3249.762,50347.762,122.118034878941,76522.663892,185.605019309354,1062.92919006539,51020.6011231386,92.311730875786,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,34357.3071536287,-16382.439339921,-0.476825476067343,1041.45587309437,17178.6535768144,280.471655037209
"843",17860,"Columbia, MO (Metropolitan Statistical Area)",2017,44749,177800,4015,181815,173785,9205990,205725,89.4,94.8,94.8,92.3,94.1,0.035,638.72116393927,30658.615869085,145.958970199706,4743.394,49492.394,161.430621040875,2326.948,47075.948,153.54883665009,67584.638445,220.442562487467,790.417440374847,37940.0371379927,117.946642585621,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,25548.8465575708,-18998.6833399209,-0.743621959492771,774.449411276365,12774.4232787854,387.433490498099
"844",17900,"Columbia, SC (Metropolitan Statistical Area)",2017,43808,145900,1288,147188,144612,36139195,824939,91.7,96.2,96.2,95.1,96.5,0.035,524.124959610459,25157.998061302,174.131502408315,3636.064,47444.064,188.584417108205,1664.704,45472.704,180.748499499831,66772.92024,265.414283272046,648.604637517943,31133.0226008613,140.712325178436,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,20964.9983844184,-21626.0923399209,-1.03153322234424,635.501513527681,10482.4991922092,452.602601059693
"845",17980,"Columbus, GA-AL (Metropolitan Statistical Area)",2017,39715,140800,3159,143959,137641,12547542,315942,89,96.2,96.2,95.1,93.6,0.035,505.803936347859,24278.5889446972,163.580346825198,4368.65,44083.65,181.57418497597,1509.17,41224.17,169.796400004556,59216.97132,243.906148973018,625.932371230475,30044.7538190628,132.186138848645,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,20232.1574539144,-27554.833339921,-1.36193252759556,613.287272821779,10116.0787269572,435.778043942329
"846",18020,"Columbus, IN (Metropolitan Statistical Area)",2017,48154,139400,3957,143357,135443,3958850,82213,89.1,94.7,94.7,90.7,93.7,0.035,500.7746358444,24037.1825205312,200.331299056658,5248.78600000001,53402.786,222.167410653833,2552.162,50706.162,210.948857906661,72530.879035,301.744511749862,619.708611857445,29746.0133691574,161.883878025582,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,20030.985433776,-13413.273339921,-0.669626234029588,607.189245961335,10015.492716888,533.2017855692
"847",18140,"Columbus, OH (Metropolitan Statistical Area)",2017,49441,166600,749,167349,165851,102964961,2082581,91.7,95.3,95.3,91.4,96.6,0.035,598.4867599116,28727.3644757568,172.104197173129,4103.603,53544.603,186.388845538499,2323.727,51764.727,180.193094440266,75866.769531,264.092341624392,740.627365390605,35550.113538749,139.074098725761,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,23939.470396464,-12283.7998399209,-0.513119114019136,725.665196392815,11969.735198232,447.333229292398
"848",18580,"Corpus Christi, TX (Metropolitan Statistical Area)",2017,42501,121600,2345,123945,119255,18209181,428445,92.6,96.5,96.5,91.4,97.4,0.035,436.830672300423,20967.8722704203,202.695816971171,3145.074,45646.074,217.695307427037,1487.535,43988.535,209.790170565161,65074.471128,310.353240847434,540.577956971774,25947.7419346452,163.794599572663,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,17473.2268920169,-24009.2563399209,-1.37405966787338,529.657190164264,8736.61344600847,522.468737824889
"849",18700,"Corvallis, OR (Metropolitan Statistical Area)",2017,44685,288700,6026,294726,282674,4101636,91790,103.2,103.1,103.1,97.2,108.6,0.035,1037.11361096326,49781.4533262364,89.7623452396268,-1429.92,43255.08,86.8899501919587,-1385.23499999999,43299.765,86.9797125371984,70511.05323,141.641210769631,1283.42809356703,61604.5484912176,72.5352284764661,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,41484.5444385303,-25893.5233399209,-0.624172777847148,1257.50025329295,20742.2722192652,208.535880460701
"850",18880,"Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)",2017,50459,199500,4077,203577,195423,13699438,271499,94.5,94.4,94.4,95.1,99.5,0.035,716.675321742882,34400.4154436583,146.681368085925,2775.245,53234.245,154.748843330651,2825.704,53284.704,154.895524698737,79502.3173675,231.108596632242,886.885710656817,42570.5141115272,118.530398453273,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,28667.0128697153,-10919.001839921,-0.380890813059079,868.968827613245,14333.5064348576,371.397223993563
"851",19060,"Cumberland, MD-WV (Metropolitan Statistical Area)",2017,38566,122400,3575,125975,118825,3801626,98575,86.5,96.6,96.6,95.1,91,0.035,439.7045583024,21105.8187985152,182.726860152486,5206.41,43772.41,207.394986273072,1311.244,39877.244,188.939573397671,56204.73859,266.299730546128,544.13439089922,26118.4507631626,147.65806881009,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,17588.182332096,-29057.3793399209,-1.65209677675988,533.14177694166,8794.091166048,497.747967055372
"852",19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)",2017,53870,174500,541,175041,173959,395250806,7337097,100.2,99,99,98.3,105.4,0.035,626.866384181118,30089.5864406936,179.032038563167,-107.739999999998,53762.26,178.67397448604,538.699999999997,54408.7,180.822358948798,85679.48082,284.747950886177,775.747150424133,37235.8632203584,144.672354394478,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,25074.6553672447,-9530.99833992094,-0.38010485888358,760.075490819605,12537.3276836224,428.817538766497
"853",19140,"Dalton, GA (Metropolitan Statistical Area)",2017,34860,116300,3959,120259,112341,5021121,144037,84.1,92.5,92.5,94.6,88.5,0.035,417.791177537329,20053.9765217918,173.830860737865,5542.74,40402.74,201.469967595185,2614.5,37474.5,186.868175293205,51043.14495,254.528795795355,517.016582202445,24816.7959457174,140.469382414436,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,16711.6471014932,-33144.9583399209,-1.98334479771054,506.571802764012,8355.82355074659,483.527922228444
"854",19180,"Danville, IL (Metropolitan Statistical Area)",2017,37812,75900,1907,77807,73993,2937597,77689,79.7,94.7,94.7,90.7,83.9,0.035,272.659934437518,13087.6768530008,288.913001327124,7675.836,45487.836,347.56234059653,2004.036,39816.036,304.225390397461,52487.801406,401.047504423714,337.416668866428,16196.0001055885,233.465051577474,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,10906.3973775007,-28260.8743399209,-2.59121993832918,330.60017050549,5453.19868875035,834.149617431671
"855",19300,"Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)",2017,44566,182000,3992,185992,178008,9471242,212521,89.4,96.6,96.6,90.6,94.1,0.035,653.809065449647,31382.8351415831,142.007564960085,4723.996,49289.996,157.060366845854,1515.244,46081.244,146.835822168728,66553.393722,212.069411261747,809.088718493938,38836.258487709,114.753587846533,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,26152.3626179859,-20094.5863399209,-0.768366003234492,792.743491857697,13076.1813089929,376.94488043005
"856",19340,"Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)",2017,47602,129500,1722,131222,127778,18141237,381103,88.6,94.8,94.8,92.3,93.2,0.035,465.210296569941,22330.0942353572,213.174201139857,5426.628,53028.628,237.476060069801,2475.304,50077.304,224.25925959913,71383.387976,319.673473938917,575.697742005302,27633.4916162545,172.261980719077,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,18608.4118627976,-14229.2103399209,-0.76466548810478,564.067484591054,9304.20593139882,569.942544167523
"857",19460,"Decatur, AL (Metropolitan Statistical Area)",2017,37366,121000,3455,124455,117545,5678969,151981,81.7,96.7,96.7,90.6,86,0.035,434.675257798941,20864.4123743492,179.089635162397,6837.978,44203.978,211.863038397116,1233.07799999999,38599.078,184.999593122756,52202.91762,250.20075659633,537.91063152619,25819.7103132571,144.718897100927,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,17387.0103119576,-30119.761339921,-1.73231399760582,527.043750081216,8693.50515597882,508.471292153078
"858",19500,"Decatur, IL (Metropolitan Statistical Area)",2017,45767,95900,2372,98272,93528,4823759,105399,84.7,95.4,95.4,91.5,89.2,0.035,344.507084486929,16536.3400553726,276.766200058461,7002.351,52769.351,319.111428667406,2105.282,47872.282,289.49744526115,66237.20609,400.555418358609,426.327517052575,20463.7208185236,223.649454592696,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,13780.2833794772,-16563.8708399209,-1.20199783878097,417.714839940402,6890.14168973859,765.867428801774
"859",19660,"Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)",2017,41629,156900,1589,158489,155311,26970079,647867,95.2,96.6,96.6,95.1,100.2,0.035,563.640892137635,27054.7628226065,153.869395466352,1998.192,43627.192,161.255126448737,1415.386,43044.386,159.100954912208,64987.697964,240.20797517285,697.505604020324,33480.2689929755,124.338905427355,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,22545.6356855054,-25962.846339921,-1.15156860964504,683.414581716883,11272.8178427527,387.012303476969
"860",19740,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area) *",2017,60812,317100,1524,318624,315576,175853476,2891776,104.7,98.2,98.2,96.2,110.2,0.035,1139.13656403342,54678.5550736043,111.217276897934,-2858.164,57953.836,105.990064883731,1094.616,61906.616,113.219187882097,100153.654468,183.168070797007,1409.68149799136,67664.7119035854,89.8725469882297,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,45565.4625613369,62.7056600790529,0.00137616643295661,1381.20308389053,22782.7312806685,254.376155720955
"861",19780,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)",2017,52159,169400,1182,170582,168218,35542100,681413,92.7,94.8,94.8,92.2,97.6,0.035,608.545360918518,29210.1773240888,178.564475734921,3807.607,55966.607,191.59968246357,2712.268,54871.268,187.849828473137,80866.061784,276.842077632004,753.074884136666,36147.5944385599,144.294525846401,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,24341.8144367407,-7966.25683992094,-0.327266353156359,737.861250113703,12170.9072183704,459.839237912568
"862",19820,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)",2017,50397,149900,619,150519,149281,217795006,4321593,95.2,97.8,97.8,97.8,100.2,0.035,538.494389620341,25847.7307017764,194.976497478506,2419.056,52816.056,204.335369357474,1108.734,51505.734,199.265980423033,78069.589524,302.036532431974,666.386807155172,31986.5667434483,157.556765639197,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,21539.7755848136,-12907.0663399209,-0.599220093500924,652.924447414664,10769.8877924068,490.404886457938
"863",20020,"Dothan, AL (Metropolitan Statistical Area)",2017,40040,117000,2582,119582,114418,5921045,147878,82.8,95.8,95.8,90.5,87.1,0.035,420.305827789059,20174.6797338748,198.466595396654,6886.88,46926.88,232.602849804878,1681.68,41721.68,206.802192403313,56776.23952,281.42325067331,520.12846188896,24966.1661706701,160.377046785175,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,16812.2331115624,-25635.7083399209,-1.52482470173997,509.620816194234,8406.11655578118,558.246839531707
"864",20100,"Dover, DE (Metropolitan Statistical Area)",2017,40653,205800,3529,209329,202271,7175296,176499,93.2,96.6,96.6,95.1,98.1,0.035,739.307174008447,35486.7443524055,114.558268846222,2764.40399999999,43417.404,122.348231127765,1382.202,42035.202,118.453249986993,62532.769824,176.214445605409,914.892627835453,43914.8461361018,92.5723384615932,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,29572.2869603379,-27076.9243399209,-0.915618206202189,896.409948485242,14786.1434801689,293.635754706635
"865",20220,"Dubuque, IA (Metropolitan Statistical Area)",2017,46620,157200,2835,160035,154365,4525257,97066,89.9,94.8,94.8,92.3,94.6,0.035,564.718599388376,27106.4927706421,171.988314366115,4708.62,51328.62,189.359134117092,2424.24000000001,49044.24,180.931706713153,70674.2883,260.728264988027,698.839266743116,33544.2848036696,138.980456053426,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,22588.7439755351,-16112.2783399209,-0.713287925940968,684.721301758406,11294.3719877675,454.461921881021
"866",20260,"Duluth, MN-WI (Metropolitan Statistical Area)",2017,43876,148500,1481,149981,147019,12684906,289108,89.1,94.8,94.8,92.2,93.8,0.035,533.465089116882,25606.3242776104,171.348294758433,4782.484,48658.484,190.025258887102,2281.552,46157.552,180.258406085872,66116.612772,258.204231326599,660.163047782142,31687.8262935428,138.463268491663,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,21338.6035646753,-20334.0343399209,-0.952922447726741,646.82642055422,10669.3017823376,456.060621329046
"867",20500,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)",2017,51347,212400,3035,215435,209365,32126449,625678,94.5,95.7,95.7,95.1,99.4,0.035,763.016733524753,36624.8032091881,140.197340328967,2824.085,54171.085,147.90819404706,2207.92099999999,53554.921,146.225825963113,80156.620719,218.858843448723,944.233207736882,45323.1939713703,113.290780063812,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,30520.6693409901,-10180.3648399209,-0.333556408156765,925.157789398763,15260.3346704951,354.979665712945
"868",20700,"East Stroudsburg, PA (Metropolitan Statistical Area)",2017,40507,167200,2808,170008,164392,6801000,167895,96,98.9,98.9,97.9,101,0.035,600.642174413082,28830.8243718279,140.498930858118,1620.28,42127.28,146.118888092443,445.576999999997,40952.577,142.044419097557,62636.37917,217.254901775217,743.294690836189,35678.1451601371,113.534489582318,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,24025.6869765233,-28804.6113399209,-1.19890895806923,728.278636475862,12012.8434882616,350.685331421863
"869",20740,"Eau Claire, WI (Metropolitan Statistical Area)",2017,45163,155600,2174,157774,153426,7557155,167329,89.5,95.4,95.4,91.5,94.2,0.035,558.970827384424,26830.5997144523,168.326464859721,4742.115,49905.115,186.000743669992,2077.498,47240.498,176.069482243268,68005.858281,253.463802541725,691.726398888224,33202.8671466348,136.021385745229,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,22358.8330953769,-18627.7728399209,-0.833128131529035,677.752128203613,11179.4165476885,446.40178480798
"870",20940,"El Centro, CA (Metropolitan Statistical Area)",2017,37060,167700,3108,170808,164592,6731955,181649,91.4,103.1,103.1,97.2,96.2,0.035,602.438353164318,28917.0409518872,128.159724439514,3187.16,40247.16,139.181460741312,-1148.85999999999,35911.14,124.186772981889,53905.40064,186.413958225148,745.517462040843,35784.8381779605,103.563413688496,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,24097.5341265727,-34786.1083399209,-1.44355468726411,730.456503211735,12048.7670632864,334.035505779148
"871",21060,"Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)",2017,40724,142800,3069,145869,139731,6124409,150390,84.6,92.5,92.5,89.9,89,0.035,512.9886513528,24623.4552649344,165.387024533449,6271.496,46995.496,190.856626311601,3054.3,43778.3,177.791051373458,59875.68272,243.16523443104,634.82345604909,30471.5258903563,133.64608043107,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,20519.546054112,-23544.780339921,-1.14743183293778,621.99873976527,10259.773027056,458.055903147842
"872",21140,"Elkhart-Goshen, IN (Metropolitan Statistical Area)",2017,45343,130800,2813,133613,127987,9258826,204194,88.8,95.4,95.4,91.5,93.5,0.035,469.880361323153,22554.2573435113,201.039649895831,5078.416,50421.416,223.556090684164,2085.778,47428.778,210.28747379104,67917.91941,301.131260389469,581.476947137402,27910.8934625953,162.456282744106,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,18795.2144529261,-18181.3423399209,-0.967338914139945,569.729938104323,9397.60722646306,536.534617641994
"873",21300,"Elmira, NY (Metropolitan Statistical Area)",2017,42869,105500,3515,109015,101985,3632530,84736,94.6,98.9,98.9,97.9,99.6,0.035,378.993716510647,18191.6983925111,235.651444274427,2314.926,45183.926,248.376622265246,471.558999999994,43340.559,238.243610161445,65668.791912,360.982193608892,469.004724181926,22512.2267607324,190.425409514688,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,15159.7486604259,-24888.3063399209,-1.64173608002428,459.529881269159,7579.87433021294,596.10389343659
"874",21340,"El Paso, TX (Metropolitan Statistical Area)",2017,34595,116300,975,117275,115325,29129580,842005,87.9,96.5,96.5,91.4,92.5,0.035,417.791177537329,20053.9765217918,172.509427057557,4185.995,38780.995,193.383067731521,1210.825,35805.825,178.547257004571,51056.5983125,254.595881555057,517.016582202445,24816.7959457174,139.401557218228,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,16711.6471014932,-35624.5058399209,-2.13171721635613,506.571802764012,8355.82355074659,464.119362555651
"875",21420,"Enid, OK (Metropolitan Statistical Area)",2017,42638,104000,5096,109096,98904,2626515,61600,89.2,96.5,96.5,91.4,93.9,0.035,373.605180256941,17933.0486523332,237.762138644801,4604.904,47242.904,263.440449618439,1492.33,44130.33,246.083813497369,63618.923298,354.757991969887,462.336410567965,22192.1477072623,192.131021127112,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,14944.2072102776,-23069.0463399209,-1.54367816340606,452.996281061541,7472.10360513882,632.257079084255
"876",21500,"Erie, PA (Metropolitan Statistical Area)",2017,42524,124100,1870,125970,122230,11632868,273558,91.8,98.9,98.9,97.9,96.6,0.035,445.8115660566,21398.9551707168,198.719982638178,3486.968,46010.968,215.015021214509,467.763999999996,42991.764,200.905902447198,63753.341568,297.927357010601,551.691812995042,26481.207023762,160.581804152063,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,17832.462642264,-24823.580339921,-1.39204443255569,540.546523843627,8916.231321132,516.036050914822
"877",21660,"Eugene-Springfield, OR (Metropolitan Statistical Area)",2017,44416,232800,2334,235134,230466,16667640,375264,99.1,98.2,98.2,101.2,104.3,0.035,836.300826575153,40142.4396756073,110.645990525059,399.743999999999,44815.744,111.641804439784,799.487999999998,45215.488,112.63761835451,70531.16448,175.702236959102,1034.92227288675,49676.2690985641,89.4109014343911,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,33452.0330630061,-23197.4683399209,-0.693454663763756,1014.01475222237,16726.0165315031,267.940330655483
"878",21780,"Evansville, IN-KY (Metropolitan Statistical Area)",2017,45480,131400,1904,133304,129496,14316699,314791,88.3,95.4,95.4,91.5,92.9,0.035,472.035775824635,22657.7172395825,200.726311124351,5321.16,50801.16,224.2112895259,2092.07999999999,47572.08,209.959721436071,67791.60114,299.19872519889,584.144272582986,28038.9250839833,162.203079696445,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,18881.4310329854,-17848.168339921,-0.945276250975926,572.34337818737,9440.71551649271,538.107094862159
"879",21820,"Fairbanks, AK (Metropolitan Statistical Area) *",2017,54612,230600,6832,237432,223768,5443462,99675,109.1,101.2,101.2,98.3,114.8,0.035,828.397640069718,39763.0867233464,137.343462241665,-4969.692,49642.308,124.845207177674,-655.343999999997,53956.656,135.695340694765,90436.92588,227.439400037575,1025.14207958628,49206.8198201412,110.984615952861,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,33135.9056027887,-12043.0183399209,-0.363443162963001,1004.43213858453,16567.9528013943,299.628497226417
"880",22020,"Fargo, ND-MN (Metropolitan Statistical Area)",2017,50834,190300,2780,193080,187520,12276915,241511,91.1,94.8,94.8,92.3,95.8,0.035,683.625632720153,32814.0303705673,154.915441431406,4524.226,55358.226,168.702915718801,2643.368,53477.368,162.971044385839,77747.908798,236.934957150939,845.986720491189,40607.3625835771,125.184195096086,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,27345.0253088061,-9664.34733992095,-0.353422504853512,828.896079673185,13672.5126544031,404.886997725122
"881",22140,"Farmington, NM (Metropolitan Statistical Area)",2017,34006,143300,4626,147926,138674,4315894,126917,90.1,97.7,97.7,94,94.8,0.035,514.784830104035,24709.6718449937,137.622224258271,3366.594,37372.594,151.24682445984,782.137999999999,34788.138,140.787535416211,50693.76438,205.157578368532,637.046227253744,30578.2189081797,111.209878188502,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,20591.3932041614,-37346.3933399209,-1.81368948519586,624.176606501143,10295.6966020807,362.992378703615
"882",22180,"Fayetteville, NC (Metropolitan Statistical Area)",2017,35614,132300,2229,134529,130071,18430980,517527,88.4,95.4,95.4,95.1,93.1,0.035,475.268897576859,22812.9070836892,156.113378577092,4131.224,39745.224,174.222530492035,1638.244,37252.244,163.294593991638,53183.240936,233.127854950257,588.145260751363,28230.9725160654,126.152225112802,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,19010.7559030744,-33695.9723399209,-1.77246883352343,576.263538311941,9505.37795153718,418.134073180883
"883",22220,"Fayetteville-Springdale-Rogers, AR (Metropolitan Statistical Area)",2017,62313,158800,1713,160513,157087,32129787,515616,88.4,96.5,96.5,91.4,93.1,0.035,570.466371392329,27382.3858268318,227.565999522729,7228.308,69541.308,253.963655467366,2180.955,64493.955,235.530809506025,92415.350979,337.499265270168,705.952134598008,33885.7024607044,183.891716786044,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,22818.6548556932,8443.78066007905,0.370038493218734,691.690475313199,11409.3274278466,609.512773121678
"884",22380,"Flagstaff, AZ (Metropolitan Statistical Area)",2017,46824,241400,9243,250643,232157,6602169,141001,98,97.7,97.7,94,103.1,0.035,867.1951010964,41625.3648526272,112.489104097414,936.480000000003,47760.48,114.738886179362,1076.952,47900.952,115.076353491654,74006.408952,177.791616275356,1073.15393760679,51511.3890051262,90.9002861393241,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,34687.804043856,-19039.636339921,-0.548885605899094,1051.47406007938,17343.902021928,275.373326830468
"885",22420,"Flint, MI (Metropolitan Statistical Area)",2017,39198,96500,1464,97964,95036,15972759,407488,89.1,97.7,97.7,95.9,93.8,0.035,346.662498988412,16639.7999514438,235.56773587653,4272.582,43470.582,261.244619087072,901.554000000004,40099.554,240.98579380169,58001.08461,348.568400937822,428.99484249816,20591.7524399117,190.357766364873,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,13866.4999595365,-28985.9833399209,-2.09036046763814,420.328280023449,6933.24997976823,626.987085808972
"886",22500,"Florence, SC (Metropolitan Statistical Area)",2017,38711,112600,2822,115422,109778,7954201,205476,86.3,95.6,95.6,95.1,90.9,0.035,404.499454778188,19415.973829353,199.377071375512,5303.407,44014.407,226.691730153958,1703.284,40414.284,208.149662516035,56741.1321375,292.23943458205,500.568075288008,24027.2676138244,161.112784949909,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,16179.9781911275,-28399.3408399209,-1.75521502590739,490.455588918553,8089.98909556376,544.060152369498
"887",22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",2017,36567,120400,2659,123059,117741,5384883,147259,82.5,96.7,96.7,90.6,86.8,0.035,432.519843297459,20760.952478278,176.133537409999,6399.225,42966.225,206.956906456749,1206.711,37773.711,181.945944144529,51434.922798,247.748376919681,535.243306080605,25691.6786918691,142.330131240403,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,17300.7937318984,-31564.0048399209,-1.82442524482127,524.430309998169,8650.39686594918,496.696575496198
"888",22540,"Fond du Lac, WI (Metropolitan Statistical Area)",2017,46055,149400,2500,151900,146900,4716776,102417,87.3,94.7,94.7,90.7,91.9,0.035,536.698210869106,25761.5141217171,178.774429881726,5848.985,51903.985,201.478782476705,2440.91499999999,48495.915,188.249474665457,68417.6269925,265.580767765601,664.164035950518,31879.8737256249,144.464185763011,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,21467.9284347642,-16372.9208399209,-0.762668875558917,650.746580678791,10733.9642173821,483.549077944092
"889",22660,"Fort Collins, CO (Metropolitan Statistical Area)",2017,51748,306600,4381,310981,302219,17805751,344084,100.3,93,93,98.7,105.6,0.035,1101.41681025748,52868.0068923591,97.8815034683651,-155.243999999992,51592.756,97.58785895796,3622.36,55370.36,104.733208711151,85712.075328,162.124657928778,1363.00330269363,65424.1585292944,79.0961644188809,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,44056.6724102993,-9654.09033992093,-0.219128904017364,1335.4678824372,22028.3362051496,234.210861499104
"890",22900,"Fort Smith, AR-OK (Metropolitan Statistical Area)",2017,36381,107000,2051,109051,104949,9103592,250231,83.5,96.3,96.3,91.4,87.9,0.035,384.382252764353,18450.3481326889,197.183271222633,6002.865,42383.865,229.718510974367,1346.097,37727.097,204.47905225787,51789.8269305,280.698372507902,475.673037795887,22832.3058142026,159.340017149602,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,15375.2901105741,-31901.7988399209,-2.07487459491779,466.063481476778,7687.64505528706,551.324426338481
"891",23060,"Fort Wayne, IN (Metropolitan Statistical Area)",2017,44238,120500,1257,121757,119243,17936189,405445,88.7,95.4,95.4,91.5,93.4,0.035,432.879079047706,20778.1957942899,212.905877093319,4998.894,49236.894,236.964241204864,2034.948,46272.948,222.699547439612,66212.56293,318.663677951269,535.687860321536,25713.0172954337,172.045153206722,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,17315.1631619082,-19929.433339921,-1.15098155030753,524.865883345343,8657.58158095412,568.714178891674
"892",23420,"Fresno, CA (Metropolitan Statistical Area)",2017,41905,220600,2197,222797,218403,41286010,985238,97,98.2,98.2,101.2,102.1,0.035,792.474065045012,38038.7551221606,110.16396268864,1257.15,43162.15,113.468881569299,754.290000000001,42659.29,112.146914017035,65589.412665,172.42786325252,980.686655493202,47072.9594636737,89.02138399082,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,31698.9626018005,-26580.4633399209,-0.838527862057265,960.874803867077,15849.4813009002,272.325315766317
