"GEO_ID","NAME","B25077_001E","B25077_001M"
"310M200US13020","Bay City, MI Metro Area","93300","1688"
"310M200US13060","Bay City, TX Micro Area","91300","8631"
"310M200US13100","Beatrice, NE Micro Area","107900","4325"
"310M200US13140","Beaumont-Port Arthur, TX Metro Area","95500","1411"
"310M200US13180","Beaver Dam, WI Micro Area","152900","2474"
"310M200US13220","Beckley, WV Metro Area","86900","2763"
"310M200US13260","Bedford, IN Micro Area","103000","5107"
"310M200US13300","Beeville, TX Micro Area","72300","4365"
"310M200US13340","Bellefontaine, OH Micro Area","117100","3976"
"310M200US13380","Bellingham, WA Metro Area","273000","4079"
"310M200US13420","Bemidji, MN Micro Area","147200","7476"
"310M200US13460","Bend-Redmond, OR Metro Area","243400","6444"
"310M200US13500","Bennettsville, SC Micro Area","58400","3195"
"310M200US13540","Bennington, VT Micro Area","210600","7860"
"310M200US13620","Berlin, NH-VT Micro Area","125500","4522"
"310M200US13660","Big Rapids, MI Micro Area","110700","3043"
"310M200US13700","Big Spring, TX Micro Area","72300","4163"
"310M200US13720","Big Stone Gap, VA Micro Area","82800","3158"
"310M200US13740","Billings, MT Metro Area","187100","2606"
"310M200US13780","Binghamton, NY Metro Area","108800","1748"
"310M200US13820","Birmingham-Hoover, AL Metro Area","144000","1616"
"310M200US13900","Bismarck, ND Metro Area","171000","2150"
"310M200US13940","Blackfoot, ID Micro Area","136300","4309"
"310M200US13980","Blacksburg-Christiansburg-Radford, VA Metro Area","159300","2970"
"310M200US14010","Bloomington, IL Metro Area","154000","2088"
"310M200US14020","Bloomington, IN Metro Area","150800","3292"
"310M200US14100","Bloomsburg-Berwick, PA Metro Area","142000","3557"
"310M200US14140","Bluefield, WV-VA Micro Area","86200","2257"
"310M200US14180","Blytheville, AR Micro Area","78000","4599"
"310M200US14220","Bogalusa, LA Micro Area","79200","4640"
"310M200US14260","Boise City, ID Metro Area","164400","1603"
"310M200US14340","Boone, IA Micro Area","119800","4417"
"310M200US14380","Boone, NC Micro Area","225600","9615"
"310M200US14420","Borger, TX Micro Area","68200","5147"
"310M200US14460","Boston-Cambridge-Newton, MA-NH Metro Area","363600","966"
"310M200US14500","Boulder, CO Metro Area","358000","4862"
"310M200US14540","Bowling Green, KY Metro Area","124300","2447"
"310M200US14580","Bozeman, MT Micro Area","263200","5658"
"310M200US14620","Bradford, PA Micro Area","74700","2364"
"310M200US14660","Brainerd, MN Micro Area","175800","3420"
"310M200US14700","Branson, MO Micro Area","133800","4995"
"310M200US14720","Breckenridge, CO Micro Area","461100","28180"
"310M200US14740","Bremerton-Silverdale, WA Metro Area","259000","3612"
"310M200US14780","Brenham, TX Micro Area","141700","14365"
"310M200US14820","Brevard, NC Micro Area","181300","10547"
"310M200US14860","Bridgeport-Stamford-Norwalk, CT Metro Area","422400","3717"
"310M200US15020","Brookhaven, MS Micro Area","84200","5865"
"310M200US15060","Brookings, OR Micro Area","211300","13652"
"310M200US15100","Brookings, SD Micro Area","152000","7257"
"310M200US15180","Brownsville-Harlingen, TX Metro Area","77400","1192"
"310M200US15220","Brownwood, TX Micro Area","86500","3649"
"310M200US15260","Brunswick, GA Metro Area","130900","7030"
"310M200US15340","Bucyrus, OH Micro Area","87100","1957"
"310M200US15380","Buffalo-Cheektowaga-Niagara Falls, NY Metro Area","122600","675"
"310M200US15420","Burley, ID Micro Area","116700","3829"
"310M200US15460","Burlington, IA-IL Micro Area","93100","2898"
"310M200US15500","Burlington, NC Metro Area","135800","3262"
"310M200US15540","Burlington-South Burlington, VT Metro Area","252000","2924"
"310M200US15580","Butte-Silver Bow, MT Micro Area","122100","7332"
"310M200US15620","Cadillac, MI Micro Area","96700","3626"
"310M200US15660","Calhoun, GA Micro Area","113100","4056"
"310M200US15680","California-Lexington Park, MD Metro Area","300200","6013"
"310M200US15700","Cambridge, MD Micro Area","188100","7041"
"310M200US15740","Cambridge, OH Micro Area","94400","3624"
"310M200US15780","Camden, AR Micro Area","67800","3693"
"310M200US15820","Campbellsville, KY Micro Area","96300","5166"
"310M200US15860","Cañon City, CO Micro Area","157400","5128"
"310M200US15900","Canton, IL Micro Area","81300","2145"
"310M200US15940","Canton-Massillon, OH Metro Area","120900","1238"
"310M200US15980","Cape Coral-Fort Myers, FL Metro Area","150000","2663"
"310M200US16020","Cape Girardeau, MO-IL Metro Area","123700","3524"
"310M200US16060","Carbondale-Marion, IL Metro Area","98800","3114"
"310M200US16100","Carlsbad-Artesia, NM Micro Area","116200","4374"
"310M200US16180","Carson City, NV Metro Area","188000","7457"
"310M200US16220","Casper, WY Metro Area","183100","3122"
"310M200US16260","Cedar City, UT Micro Area","165400","5647"
"310M200US16300","Cedar Rapids, IA Metro Area","144000","1544"
"310M200US16340","Cedartown, GA Micro Area","102000","6961"
"310M200US16380","Celina, OH Micro Area","127200","5035"
"310M200US16460","Centralia, IL Micro Area","68500","2066"
"310M200US16500","Centralia, WA Micro Area","178200","5270"
"310M200US16540","Chambersburg-Waynesboro, PA Metro Area","174300","2399"
"310M200US16580","Champaign-Urbana, IL Metro Area","142100","2166"
"310M200US16620","Charleston, WV Metro Area","97700","1892"
"310M200US16660","Charleston-Mattoon, IL Micro Area","89700","2575"
"310M200US16700","Charleston-North Charleston, SC Metro Area","186700","2228"
"310M200US16740","Charlotte-Concord-Gastonia, NC-SC Metro Area","164900","831"
"310M200US16820","Charlottesville, VA Metro Area","260300","4388"
"310M200US16860","Chattanooga, TN-GA Metro Area","143200","1754"
"310M200US16940","Cheyenne, WY Metro Area","186600","3336"
"310M200US16980","Chicago-Naperville-Elgin, IL-IN-WI Metro Area","217300","623"
"310M200US17020","Chico, CA Metro Area","220100","4098"
"310M200US17060","Chillicothe, OH Micro Area","109400","3446"
"310M200US17140","Cincinnati, OH-KY-IN Metro Area","152600","803"
"310M200US17200","Claremont-Lebanon, NH-VT Micro Area","198700","2485"
"310M200US17220","Clarksburg, WV Micro Area","91800","3361"
"310M200US17260","Clarksdale, MS Micro Area","58100","3978"
"310M200US17300","Clarksville, TN-KY Metro Area","135600","2298"
"310M200US17340","Clearlake, CA Micro Area","167900","7076"
"310M200US17380","Cleveland, MS Micro Area","84900","2986"
"310M200US17420","Cleveland, TN Metro Area","137600","3577"
"310M200US17460","Cleveland-Elyria, OH Metro Area","139800","708"
"310M200US17500","Clewiston, FL Micro Area","72400","7055"
"310M200US17540","Clinton, IA Micro Area","110100","4780"
"310M200US17580","Clovis, NM Micro Area","129000","7208"
"310M200US17620","Coamo, PR Micro Area","92100","3279"
"310M200US17640","Coco, PR Micro Area","85500","2918"
"310M200US17660","Coeur d'Alene, ID Metro Area","184200","4548"
"310M200US17700","Coffeyville, KS Micro Area","72400","2274"
"310M200US17740","Coldwater, MI Micro Area","94800","3240"
"310M200US17780","College Station-Bryan, TX Metro Area","143000","3500"
"310M200US17820","Colorado Springs, CO Metro Area","215300","2013"
"310M200US17860","Columbia, MO Metro Area","165900","2819"
"310M200US17900","Columbia, SC Metro Area","138500","1321"
"310M200US17980","Columbus, GA-AL Metro Area","134700","2938"
"310M200US18020","Columbus, IN Metro Area","135900","3307"
"310M200US18060","Columbus, MS Micro Area","113400","3922"
"310M200US18100","Columbus, NE Micro Area","122700","4247"
"310M200US18140","Columbus, OH Metro Area","158000","889"
"310M200US18180","Concord, NH Micro Area","227300","2795"
"310M200US18220","Connersville, IN Micro Area","80900","3255"
"310M200US18260","Cookeville, TN Micro Area","122900","3055"
"310M200US18300","Coos Bay, OR Micro Area","172100","3800"
"310M200US18380","Cordele, GA Micro Area","89100","7631"
"310M200US18420","Corinth, MS Micro Area","82100","2921"
"310M200US18460","Cornelia, GA Micro Area","129800","7080"
"310M200US18500","Corning, NY Micro Area","89800","1492"
"310M200US18580","Corpus Christi, TX Metro Area","108500","1792"
"310M200US18620","Corsicana, TX Micro Area","79600","4122"
"310M200US18660","Cortland, NY Micro Area","105200","2902"
"310M200US18700","Corvallis, OR Metro Area","268400","5838"
"310M200US18740","Coshocton, OH Micro Area","95600","2746"
"310M200US18780","Craig, CO Micro Area","177700","9608"
"310M200US18820","Crawfordsville, IN Micro Area","108200","3214"
"310M200US18860","Crescent City, CA Micro Area","180100","14187"
"310M200US18880","Crestview-Fort Walton Beach-Destin, FL Metro Area","177100","4416"
"310M200US18900","Crossville, TN Micro Area","139700","6096"
"310M200US18980","Cullman, AL Micro Area","107000","5247"
"310M200US19000","Cullowhee, NC Micro Area","173200","7792"
"310M200US19060","Cumberland, MD-WV Metro Area","120100","3442"
"310M200US19100","Dallas-Fort Worth-Arlington, TX Metro Area","151900","701"
"310M200US19140","Dalton, GA Metro Area","110900","3400"
"310M200US19180","Danville, IL Metro Area","75200","1912"
"310M200US19220","Danville, KY Micro Area","106300","3790"
"310M200US19260","Danville, VA Micro Area","99100","2309"
"310M200US19300","Daphne-Fairhope-Foley, AL Metro Area","168800","3288"
"310M200US19340","Davenport-Moline-Rock Island, IA-IL Metro Area","124600","1198"
"310M200US19380","Dayton, OH Metro Area","122700","1110"
"310M200US19420","Dayton, TN Micro Area","102100","8868"
"310M200US19460","Decatur, AL Metro Area","114700","3389"
"310M200US19500","Decatur, IL Metro Area","94000","2298"
"310M200US19540","Decatur, IN Micro Area","118400","4140"
"310M200US19580","Defiance, OH Micro Area","107400","3555"
"310M200US19620","Del Rio, TX Micro Area","92700","4854"
"310M200US19660","Deltona-Daytona Beach-Ormond Beach, FL Metro Area","139800","1867"
"310M200US19700","Deming, NM Micro Area","84700","6525"
"310M200US19740","Denver-Aurora-Lakewood, CO Metro Area","253100","1364"
"310M200US19760","DeRidder, LA Micro Area","97300","12247"
"310M200US19780","Des Moines-West Des Moines, IA Metro Area","157800","1124"
"310M200US19820","Detroit-Warren-Dearborn, MI Metro Area","122800","607"
"310M200US19860","Dickinson, ND Micro Area","182200","9677"
"310M200US19940","Dixon, IL Micro Area","110700","4597"
"310M200US19980","Dodge City, KS Micro Area","92200","5385"
"310M200US20020","Dothan, AL Metro Area","107400","2505"
"310M200US20060","Douglas, GA Micro Area","79700","5371"
"310M200US20100","Dover, DE Metro Area","200200","3339"
"310M200US20140","Dublin, GA Micro Area","82100","3102"
"310M200US20180","DuBois, PA Micro Area","87100","2021"
"310M200US20220","Dubuque, IA Metro Area","146500","1996"
"310M200US20260","Duluth, MN-WI Metro Area","139600","1547"
"310M200US20300","Dumas, TX Micro Area","87600","5556"
"310M200US20340","Duncan, OK Micro Area","95100","3529"
"310M200US20380","Dunn, NC Micro Area","133400","3918"
"310M200US20420","Durango, CO Micro Area","333100","7376"
"310M200US20460","Durant, OK Micro Area","87900","2721"
"310M200US20500","Durham-Chapel Hill, NC Metro Area","194100","2427"
"310M200US20540","Dyersburg, TN Micro Area","99800","6929"
"310M200US20580","Eagle Pass, TX Micro Area","85900","4259"
"310M200US20660","Easton, MD Micro Area","324100","10075"
"310M200US20700","East Stroudsburg, PA Metro Area","183100","3927"
"310M200US20740","Eau Claire, WI Metro Area","148600","1901"
"310M200US20780","Edwards, CO Micro Area","435600","22725"
"310M200US20820","Effingham, IL Micro Area","118400","4054"
"310M200US20900","El Campo, TX Micro Area","96900","5360"
"310M200US20940","El Centro, CA Metro Area","145200","5388"
"310M200US20980","El Dorado, AR Micro Area","72800","4132"
"310M200US21020","Elizabeth City, NC Micro Area","169700","6248"
"310M200US21060","Elizabethtown-Fort Knox, KY Metro Area","135200","3341"
"310M200US21120","Elk City, OK Micro Area","110600","13186"
"310M200US21140","Elkhart-Goshen, IN Metro Area","122600","2060"
"310M200US21180","Elkins, WV Micro Area","98600","7133"
"310M200US21220","Elko, NV Micro Area","180300","8262"
"310M200US21260","Ellensburg, WA Micro Area","246000","11148"
"310M200US21300","Elmira, NY Metro Area","97800","1953"
"310M200US21340","El Paso, TX Metro Area","112500","969"
"310M200US21380","Emporia, KS Micro Area","92500","4191"
"310M200US21420","Enid, OK Micro Area","93500","4911"
"310M200US21460","Enterprise, AL Micro Area","137000","6942"
"310M200US21500","Erie, PA Metro Area","117200","1825"
"310M200US21540","Escanaba, MI Micro Area","99400","2967"
"310M200US21580","Española, NM Micro Area","140900","9756"
"310M200US21660","Eugene, OR Metro Area","214300","2310"
"310M200US21700","Eureka-Arcata-Fortuna, CA Micro Area","281300","4084"
"310M200US21740","Evanston, WY Micro Area","174800","9857"
"310M200US21780","Evansville, IN-KY Metro Area","121300","1990"
"310M200US21820","Fairbanks, AK Metro Area","215000","6306"
"310M200US21840","Fairfield, IA Micro Area","94600","6757"
"310M200US21900","Fairmont, WV Micro Area","94600","3856"
"310M200US21980","Fallon, NV Micro Area","144900","9672"
"310M200US22020","Fargo, ND-MN Metro Area","161400","2167"
"310M200US22060","Faribault-Northfield, MN Micro Area","187100","4871"
"310M200US22100","Farmington, MO Micro Area","99600","5167"
"310M200US22140","Farmington, NM Metro Area","144100","5929"
"310M200US22180","Fayetteville, NC Metro Area","130500","2362"
"310M200US22220","Fayetteville-Springdale-Rogers, AR-MO Metro Area","144000","1911"
"310M200US22260","Fergus Falls, MN Micro Area","162000","2542"
"310M200US22280","Fernley, NV Micro Area","129300","5143"
"310M200US22300","Findlay, OH Micro Area","124500","3189"
"310M200US22340","Fitzgerald, GA Micro Area","80400","5302"
"310M200US22380","Flagstaff, AZ Metro Area","217200","7035"
"310M200US22420","Flint, MI Metro Area","88300","1122"
"310M200US22500","Florence, SC Metro Area","106100","3033"
"310M200US22520","Florence-Muscle Shoals, AL Metro Area","110400","3024"
"310M200US22540","Fond du Lac, WI Metro Area","146200","2115"
"310M200US22580","Forest City, NC Micro Area","106500","4869"
"310M200US22620","Forrest City, AR Micro Area","65600","4099"
"310M200US22660","Fort Collins, CO Metro Area","251600","3156"
"310M200US22700","Fort Dodge, IA Micro Area","84600","3171"
"310M200US22780","Fort Leonard Wood, MO Micro Area","126000","9405"
"310M200US22800","Fort Madison-Keokuk, IA-IL-MO Micro Area","84100","2289"
"310M200US22820","Fort Morgan, CO Micro Area","135000","5920"
"310M200US22860","Fort Polk South, LA Micro Area","93400","3663"
"310M200US22900","Fort Smith, AR-OK Metro Area","101400","1977"
"310M200US23060","Fort Wayne, IN Metro Area","114100","1049"
"310M200US23140","Frankfort, IN Micro Area","96600","2456"
"310M200US23180","Frankfort, KY Micro Area","137000","3268"
"310M200US23240","Fredericksburg, TX Micro Area","218600","13169"
"310M200US23300","Freeport, IL Micro Area","100300","3415"
"310M200US23340","Fremont, NE Micro Area","110100","3522"
"310M200US23380","Fremont, OH Micro Area","109400","2892"
"310M200US23420","Fresno, CA Metro Area","191700","2802"
"310M200US23460","Gadsden, AL Metro Area","100400","3596"
"310M200US23500","Gaffney, SC Micro Area","84100","2968"
"310M200US23540","Gainesville, FL Metro Area","160600","2419"
"310M200US23580","Gainesville, GA Metro Area","162200","2592"
"310M200US23620","Gainesville, TX Micro Area","114800","6583"
"310M200US23660","Galesburg, IL Micro Area","80800","2428"
"310M200US23700","Gallup, NM Micro Area","70600","5777"
"310M200US23780","Garden City, KS Micro Area","109700","4292"
"310M200US23820","Gardnerville Ranchos, NV Micro Area","267200","10059"
"310M200US23860","Georgetown, SC Micro Area","155300","9730"
"310M200US23900","Gettysburg, PA Metro Area","194100","3292"
"310M200US23940","Gillette, WY Micro Area","206500","5639"
"310M200US23980","Glasgow, KY Micro Area","95100","6990"
"310M200US24020","Glens Falls, NY Metro Area","165100","2364"
"310M200US24060","Glenwood Springs, CO Micro Area","322800","21303"
"310M200US24100","Gloversville, NY Micro Area","107500","4559"
"310M200US24140","Goldsboro, NC Metro Area","108000","4376"
"310M200US24220","Grand Forks, ND-MN Metro Area","146700","2964"
"310M200US24260","Grand Island, NE Metro Area","112200","2290"
"310M200US24300","Grand Junction, CO Metro Area","203200","4294"
"310M200US24340","Grand Rapids-Wyoming, MI Metro Area","139100","1029"
"310M200US24380","Grants, NM Micro Area","86700","4985"
"310M200US24420","Grants Pass, OR Metro Area","212600","7158"
"310M200US24460","Great Bend, KS Micro Area","79800","4375"
"310M200US24500","Great Falls, MT Metro Area","159900","2293"
"310M200US24540","Greeley, CO Metro Area","196100","2798"
"310M200US24580","Green Bay, WI Metro Area","156700","1229"
"310M200US24620","Greeneville, TN Micro Area","109800","4617"
"310M200US24640","Greenfield Town, MA Micro Area","220400","3676"
"310M200US24660","Greensboro-High Point, NC Metro Area","140000","1347"
"310M200US24700","Greensburg, IN Micro Area","112300","5398"
"310M200US24740","Greenville, MS Micro Area","74000","2544"
"310M200US24780","Greenville, NC Metro Area","133400","3591"
"310M200US24820","Greenville, OH Micro Area","110000","3694"
"310M200US24860","Greenville-Anderson-Mauldin, SC Metro Area","137600","1690"
"310M200US24900","Greenwood, MS Micro Area","71500","3382"
"310M200US24940","Greenwood, SC Micro Area","97500","3039"
"310M200US24980","Grenada, MS Micro Area","88800","7097"
"310M200US25020","Guayama, PR Metro Area","95200","1377"
"310M200US25060","Gulfport-Biloxi-Pascagoula, MS Metro Area","130400","2741"
"310M200US25100","Guymon, OK Micro Area","90700","4154"
"310M200US25180","Hagerstown-Martinsburg, MD-WV Metro Area","181200","3011"
"310M200US25200","Hailey, ID Micro Area","295600","25773"
"310M200US25220","Hammond, LA Metro Area","135400","5225"
"310M200US25260","Hanford-Corcoran, CA Metro Area","170000","3434"
"310M200US25300","Hannibal, MO Micro Area","104700","4301"
"310M200US25420","Harrisburg-Carlisle, PA Metro Area","169900","894"
"310M200US25460","Harrison, AR Micro Area","99000","4981"
"310M200US25500","Harrisonburg, VA Metro Area","198100","4227"
"310M200US25540","Hartford-West Hartford-East Hartford, CT Metro Area","247200","1280"
"310M200US25580","Hastings, NE Micro Area","101900","3949"
"310M200US25620","Hattiesburg, MS Metro Area","131100","4200"
"310M200US25700","Hays, KS Micro Area","143200","6890"
"310M200US25720","Heber, UT Micro Area","304300","15997"
"310M200US25740","Helena, MT Micro Area","208500","3539"
"310M200US25760","Helena-West Helena, AR Micro Area","63500","7026"
"310M200US25780","Henderson, NC Micro Area","99800","6254"
"310M200US25820","Hereford, TX Micro Area","81600","4787"
"310M200US25840","Hermiston-Pendleton, OR Micro Area","139500","3464"
"310M200US25860","Hickory-Lenoir-Morganton, NC Metro Area","120200","1902"
"310M200US25880","Hillsdale, MI Micro Area","100600","3430"
"310M200US25900","Hilo, HI Micro Area","301500","6507"
"310M200US25940","Hilton Head Island-Bluffton-Beaufort, SC Metro Area","252400","7688"
"310M200US25980","Hinesville, GA Metro Area","121300","4985"
"310M200US26020","Hobbs, NM Micro Area","101400","4516"
"310M200US26090","Holland, MI Micro Area","137500","3008"
"310M200US26140","Homosassa Springs, FL Metro Area","113500","3494"
"310M200US26220","Hood River, OR Micro Area","309500","19064"
"310M200US26300","Hot Springs, AR Metro Area","130200","4270"
"310M200US26340","Houghton, MI Micro Area","90700","4196"
"310M200US26380","Houma-Thibodaux, LA Metro Area","132900","3254"
"310M200US26420","Houston-The Woodlands-Sugar Land, TX Metro Area","144000","660"
"310M200US26460","Hudson, NY Micro Area","222800","5977"
"310M200US26500","Huntingdon, PA Micro Area","115900","3624"
"310M200US26540","Huntington, IN Micro Area","97100","2989"
"310M200US26580","Huntington-Ashland, WV-KY-OH Metro Area","103400","2070"
"310M200US26620","Huntsville, AL Metro Area","161000","2016"
"310M200US26660","Huntsville, TX Micro Area","107000","5964"
"310M200US26700","Huron, SD Micro Area","91600","5125"
"310M200US26740","Hutchinson, KS Micro Area","92500","2771"
"310M200US26780","Hutchinson, MN Micro Area","151400","4118"
"310M200US26820","Idaho Falls, ID Metro Area","153400","2671"
"310M200US26860","Indiana, PA Micro Area","107000","2897"
"310M200US26900","Indianapolis-Carmel-Anderson, IN Metro Area","139900","797"
"310M200US26940","Indianola, MS Micro Area","70600","2794"
"310M200US26960","Ionia, MI Micro Area","109100","2683"
"310M200US26980","Iowa City, IA Metro Area","180800","3577"
"310M200US27020","Iron Mountain, MI-WI Micro Area","90500","4718"
"310M200US27060","Ithaca, NY Metro Area","171000","2765"
"310M200US27100","Jackson, MI Metro Area","110500","2275"
"310M200US27140","Jackson, MS Metro Area","129800","1924"
"310M200US27160","Jackson, OH Micro Area","90700","3642"
"310M200US27180","Jackson, TN Metro Area","108900","2954"
"310M200US27220","Jackson, WY-ID Micro Area","396000","69229"
"310M200US27260","Jacksonville, FL Metro Area","158300","1148"
"310M200US27300","Jacksonville, IL Micro Area","93100","3243"
"310M200US27340","Jacksonville, NC Metro Area","154100","2929"
"310M200US27380","Jacksonville, TX Micro Area","81800","4462"
"310M200US27420","Jamestown, ND Micro Area","102000","5735"
"310M200US27460","Jamestown-Dunkirk-Fredonia, NY Micro Area","84100","1086"
"310M200US27500","Janesville-Beloit, WI Metro Area","131500","2439"
"310M200US27540","Jasper, IN Micro Area","121900","3954"
"310M200US27580","Jayuya, PR Micro Area","93000","3744"
"310M200US27600","Jefferson, GA Micro Area","156700","3633"
"310M200US27620","Jefferson City, MO Metro Area","136100","2644"
"310M200US27700","Jesup, GA Micro Area","85300","8863"
"310M200US27740","Johnson City, TN Metro Area","128500","2970"
"310M200US27780","Johnstown, PA Metro Area","86800","1206"
"310M200US27860","Jonesboro, AR Metro Area","111200","3432"
"310M200US27900","Joplin, MO Metro Area","103800","2369"
"310M200US27920","Junction City, KS Micro Area","136900","6926"
"310M200US27940","Juneau, AK Micro Area","318000","12140"
"310M200US27980","Kahului-Wailuku-Lahaina, HI Metro Area","510300","15310"
"310M200US28020","Kalamazoo-Portage, MI Metro Area","131700","1919"
"310M200US28060","Kalispell, MT Micro Area","226700","6651"
"310M200US28100","Kankakee, IL Metro Area","143100","3235"
"310M200US28140","Kansas City, MO-KS Metro Area","158300","734"
"310M200US28180","Kapaa, HI Micro Area","483800","9971"
"310M200US28260","Kearney, NE Micro Area","137500","3726"
"310M200US28300","Keene, NH Micro Area","191200","3457"
"310M200US28340","Kendallville, IN Micro Area","111500","4283"
"310M200US28380","Kennett, MO Micro Area","69900","3161"
"310M200US28420","Kennewick-Richland, WA Metro Area","174000","1881"
"310M200US28500","Kerrville, TX Micro Area","153100","6046"
"310M200US28540","Ketchikan, AK Micro Area","261600","11034"
"310M200US28580","Key West, FL Micro Area","379700","12783"
"310M200US28620","Kill Devil Hills, NC Micro Area","269900","9492"
"310M200US28660","Killeen-Temple, TX Metro Area","120600","1634"
"310M200US28700","Kingsport-Bristol-Bristol, TN-VA Metro Area","118900","1955"
"310M200US28740","Kingston, NY Metro Area","226600","3339"
"310M200US28780","Kingsville, TX Micro Area","77100","5794"
"310M200US28820","Kinston, NC Micro Area","92600","3551"
"310M200US28860","Kirksville, MO Micro Area","99700","4580"
"310M200US28900","Klamath Falls, OR Micro Area","154600","4722"
"310M200US28940","Knoxville, TN Metro Area","148200","1469"
"310M200US29020","Kokomo, IN Metro Area","96200","2125"
"310M200US29060","Laconia, NH Micro Area","220600","6235"
"310M200US29100","La Crosse-Onalaska, WI-MN Metro Area","154700","1880"
"310M200US29180","Lafayette, LA Metro Area","127400","3180"
"310M200US29200","Lafayette-West Lafayette, IN Metro Area","125000","2188"
"310M200US29260","La Grande, OR Micro Area","159800","7124"
"310M200US29300","LaGrange, GA Micro Area","118300","4755"
"310M200US29340","Lake Charles, LA Metro Area","118600","2789"
"310M200US29380","Lake City, FL Micro Area","106600","5227"
"310M200US29420","Lake Havasu City-Kingman, AZ Metro Area","124600","3581"
"310M200US29460","Lakeland-Winter Haven, FL Metro Area","107100","1594"
